protID	matched	geneID	cov1	cov4	cov9	cov14	rpkm1	rpkm4	rpkm9	rpkm14	nsaf1	nsaf4	nsaf9	nsaf14	nadjspc1	nadjspc4	nadjspc9	nadjspc14
GRMZM2G094497	x	GRMZM2G094497	4053.675	3195.465389	2764.277102	2145.025065	135.0064142	106.4240039	92.06340897	71.43940804	0.000492551	0.000605798	0.000183707	0.000175986	0.000812873	0.001025384	0.000321503	0.000273031
GRMZM2G094742	x	GRMZM2G094742	1456	1126.480666	1039.032214	1540.207675	77.85077695	60.23172738	55.55595133	82.35327206	0.00024638	0.001332164	0.000747179	0.000822769	0.000169044	0.000956721	0.000551358	0.00053936
GRMZM2G094928	x	GRMZM2G094928	4269.977778	1304.61161	1174.908334	1359.114403	169.2901758	51.72343753	46.58114133	53.8842889	0.000667853	0	0	0	0.000270744	0	0	0
GRMZM2G094951	x	GRMZM2G094951	182.8333333	80.9253352	31.31186983	47.30258932	4.803838382	2.126265623	0.822700978	1.242847735	9.8278E-06	0	0	0	2.9217E-05	0	0	0
GRMZM2G095082	x	GRMZM2G095082	1270.383333	6756.713293	9150.998332	3089.949547	38.1824037	203.0785102	275.0406932	92.87094528	0	0	0.000196871	0.000680703	0	0	0.000214812	0.000677483
GRMZM2G095114	x	GRMZM2G095114	957.5	512.9714189	351.9976034	348.3592559	68.10301829	36.48553726	25.03613496	24.77735434	0.000108776	0	0	0	7.47829E-05	0	0	0
GRMZM2G095124	x	GRMZM2G095124	1168.459524	659.9603895	247.3115852	189.7924296	25.05681516	14.15239908	5.303427762	4.069968817	0.000192057	0.000134961	1.66349E-05	0	0.000589737	0.000428685	5.40607E-05	0
GRMZM2G095287	x	GRMZM2G095287	75	475.2697333	669.5521499	139.6973666	3.212636604	20.35825256	28.68036994	5.983958311	0	0	0	6.12862E-05	0	0	0	7.9885E-05
GRMZM2G095333	x	GRMZM2G095333	814	2300.945296	1937.682878	2339.48881	47.35645789	133.8631683	112.7294811	136.1055323	0	0.000431117	0.000644579	0.000952947	0	0.000430916	0.000650159	0.000883898
GRMZM2G095534	x	GRMZM2G095534	708	108.5351555	25.57136036	55.70211452	29.97225658	4.594694247	1.082530189	2.358076368	0.000137874	0	0	0	0.000214258	0	0	0
GRMZM2G095579	x	GRMZM2G095579	255.1666667	112.3434065	53.23017872	74.8589264	10.13403829	4.461759831	2.114056184	2.973049876	0.000109542	0.00018131	8.43731E-05	0	5.37403E-05	9.37734E-05	4.29624E-05	0
GRMZM2G095655	x	GRMZM2G095655	63	594.0871667	1375.634815	1815.181605	4.052975707	38.21937864	88.49864262	116.7759833	5.76564E-05	0	0	0	3.8956E-05	0	0	0
GRMZM2G095670	x	GRMZM2G095670	380.8305556	165.100378	130.1602537	139.8520947	13.47371214	5.841219761	4.605044856	4.947940332	3.19497E-05	0	0	0	1.79134E-05	0	0	0
GRMZM2G095851	x	GRMZM2G095851	6390.219444	3936.424105	764.1429895	1364.274462	145.8659687	89.85455358	17.44266506	31.14153085	0.00209661	0.000914319	0.000681954	0.000492276	0.006622798	0.002988286	0.002271486	0.001470502
GRMZM2G095865	x	GRMZM2G095865	2381	1848.525069	2841.595676	4667.041452	155.8026356	120.9597135	185.9420814	305.3915829	6.33853E-05	0	0	0	0.000240697	0	0	0
GRMZM2G096100	x	GRMZM2G096100	216.4166667	185.5570333	11.04613186	13.5571284	11.28184158	9.673123087	0.575836934	0.706735656	8.51992E-05	0	0	0	5.37403E-05	0	0	0
GRMZM2G096153	x	GRMZM2G096153	1370	2077.020133	370.2628608	181.6949926	60.88576701	92.3072729	16.45528341	8.074918968	0.000664362	0.000963996	0.000739593	0.00083866	0.000595134	0.000890859	0.000693122	0.000720777
GRMZM2G096240	x	GRMZM2G096240	1552.533333	360.8317887	165.7789553	239.9317007	104.8877295	24.37746503	11.19987432	16.20956586	0.000783603	0.000711506	0.000533784	0.00059766	0.000582392	0.000566998	0.000436291	0.000411291
GRMZM2G096247	x	GRMZM2G096247	1957	149.664267	0.521864497	0	131.0533626	10.02248618	0.034947418	0	0	0.000475193	0	0	0	0.000377441	0	0
GRMZM2G096269	x	GRMZM2G096269	2321.833333	245.0609563	0	0	106.1394334	11.20262625	0	0	0.000237761	0.000126247	1.12829E-05	4.1587E-05	0.000227478	0.000120569	1.10983E-05	3.99425E-05
GRMZM2G096348	x	GRMZM2G096348	357	365.0208649	134.6410403	263.4798433	37.50551831	38.34817012	14.14504762	27.68052686	0.001214579	0.001588824	0.000682175	0	0.000253917	0.000337143	0.000149653	0
GRMZM2G096370	x	GRMZM2G096370	631.9916667	646.2783409	273.2751723	352.4116584	9.941076731	10.16580268	4.298552655	5.543350524	1.31037E-05	0	0	0	5.8434E-05	0	0	0
GRMZM2G096486	x	GRMZM2G096486	1110.75	400.2471873	312.9447435	378.8627948	60.32960756	21.73914538	16.99737435	20.5776671	0.000143177	5.04537E-05	0	0	0.000118018	4.29801E-05	0	0
GRMZM2G096585	x	GRMZM2G096585	14689	4740.130105	1176.543509	2317.826876	448.9527414	144.876738	35.95972726	70.84176801	0.0008874	0.000616571	2.28908E-05	1.44172E-05	0.001473754	0.001038224	4.15317E-05	2.16469E-05
GRMZM2G096596	x	GRMZM2G096596	1093	214.2141226	84.54204855	92.83685753	38.78997617	7.602342828	3.000351371	3.294729636	6.49344E-05	1.92298E-05	0	0	0.000148001	4.68867E-05	0	0
GRMZM2G096690	x	GRMZM2G096690	2695.916667	508.4015176	103.8510349	280.4999338	286.733641	54.07282059	11.04543985	29.83355098	0.00095661	0.00089665	0.000618081	0.000336277	0.000259824	0.000254978	0.000180156	8.8725E-05
GRMZM2G096792	x	GRMZM2G096792	10.31666667	63.42642155	161.917158	175.815325	0.608440588	3.740666481	9.549302499	10.36896733	0	0.000650258	0.001348108	0.001158908	0	0.000275743	0.000587367	0.000456124
GRMZM2G096962	x	GRMZM2G096962	2201.166667	8933.966594	5230.821809	2767.717235	87.67353788	355.8442304	208.3461743	110.2395223	0.0001502	0.001221445	0.001037521	0.000667962	0.000133217	0.001143153	0.000989288	0.000564358
GRMZM2G096972	x	GRMZM2G096972	856.7666667	209.5245334	85.81191881	148.5768646	13.75061231	3.362748273	1.37723195	2.384573236	4.74627E-05	0	0	0	0.00021809	0	0	0
GRMZM2G097040	x	GRMZM2G097040	649	710.6196494	534.3892452	480.0991775	47.58935403	52.1077505	39.18526807	35.20432932	0.000298524	0.000343673	0	0	0.000185393	0.000210996	0	0
GRMZM2G097109	x	GRMZM2G097109	256.8333333	693.1016945	888.8657049	607.9340567	10.53516352	28.4306542	36.46078734	24.93712406	1.27799E-05	0.000109056	5.80303E-05	8.73328E-05	1.79134E-05	0.000152385	8.52095E-05	0.000119827
GRMZM2G097164	x	GRMZM2G097164	1370	541.5333019	398.7044759	324.0448408	69.62233417	27.5203011	20.26185128	16.46770671	0.00026769	7.89044E-05	2.9431E-05	0	0.000253214	7.53557E-05	3.11488E-05	0
GRMZM2G097226	x	GRMZM2G097226	581	292.092857	57.40509469	64.69108009	21.34711697	10.73208328	2.109179468	2.376881331	0.000409077	0.00053252	4.51317E-05	2.47152E-05	0.000393392	0.000515765	4.43931E-05	2.16469E-05
GRMZM2G097282	x	GRMZM2G097282	499	498.1192398	45.40221126	30.94561918	18.77606051	18.74291982	1.708366064	1.164402441	0	1.47288E-05	0	0	0	3.01423E-05	0	0
GRMZM2G097297	x	GRMZM2G097297	78.33333333	788.44126	85.79452334	2.652481644	3.891608392	39.16984627	4.262281111	0.131775572	0	0.000115305	0	0	0	0.000137314	0	0
GRMZM2G097457	x	GRMZM2G097457	157	4990.141787	20178.03865	26200.00532	3.268815558	103.8971536	420.1164755	545.4967199	0	0	0.000160003	0.000550869	0	0	0.000684819	0.002047379
GRMZM2G097728	x	GRMZM2G097728	624.8333333	539.0579387	324.2518076	238.2812677	25.28315155	21.81235033	13.12047094	9.641773385	0.000200204	0.000278338	5.15043E-06	0	0.000222612	0.000316266	6.22975E-06	0
GRMZM2G097746	x	GRMZM2G097746	840.1666667	469.5573567	149.0792914	115.6776717	36.60483534	20.45792866	6.495167126	5.039907308	0.000200204	0.000278338	5.15043E-06	0	0.000222612	0.000316266	6.22975E-06	0
GRMZM2G097900	x	GRMZM2G097900	379	345.0275468	381.7438797	627.3119088	17.9835469	16.37155428	18.11374397	29.76594495	2.05916E-05	0	0	2.47152E-05	1.9478E-05	0	0	2.16469E-05
GRMZM2G097977	x	GRMZM2G097977	330.1666667	149.0930293	50.79481106	107.4255066	9.786434583	4.419250413	1.50560352	3.184187862	3.71977E-05	0	0	0	7.7912E-05	0	0	0
GRMZM2G097989	x	GRMZM2G097989	1230.5	10.28227788	0.782796746	7.073284384	61.66643854	0.51529578	0.039229815	0.35447725	0.000461963	0	0	0	0.000507131	0	0	0
GRMZM2G098011	x	GRMZM2G098011	173.25	619.6976552	1043.294108	799.3548154	5.34272426	19.11038208	32.17334914	24.65069186	0	0	3.00878E-05	2.77247E-05	0	0	4.43931E-05	3.99425E-05
GRMZM2G098039	x	GRMZM2G098039	731	1037.367591	1545.240776	904.4962406	13.39339919	19.00667339	28.31193783	16.57220139	0.000129118	3.91719E-05	1.52605E-05	3.20383E-05	0.000481395	0.000156289	6.22975E-05	0.000108234
GRMZM2G098076	x	GRMZM2G098076	1580.5	749.4638103	347.3008229	389.3253612	46.1702139	21.89364406	10.14549401	11.37313205	8.73582E-06	6.69492E-06	0	0	1.9478E-05	1.50711E-05	0	0
GRMZM2G098129	x	GRMZM2G098129	253.3428571	195.6108162	72.8796196	143.727665	5.085181622	3.926365001	1.46286383	2.884949231	4.23944E-06	0	0	0	1.9478E-05	0	0	0
GRMZM2G098153	x	GRMZM2G098153	783.5	443.2804244	177.9557936	331.1181252	34.79792846	19.68760753	7.903628556	14.70609424	0	7.93231E-05	0	0	0	9.37734E-05	0	0
GRMZM2G098167	x	GRMZM2G098167	770.6666667	48.55520112	27.9197506	91.4369367	52.79227114	3.326132365	1.912561043	6.263620528	0.000172969	0	0	0	0.000116868	0	0	0
GRMZM2G098239	x	GRMZM2G098239	21470	5940.300429	948.2277915	654.2788055	853.6758785	236.1942798	37.70280358	26.01499926	0.000200791	0.000797985	5.82365E-05	0	0.000348178	0.001408855	0.000106691	0
GRMZM2G098290	x	GRMZM2G098290	2290	9064.970431	15833.36885	6760.73363	35.88149987	142.0370023	248.0895293	105.9324292	2.69812E-05	0.000235034	0.000591418	0.000755885	9.42609E-05	0.000833038	0.002199251	0.002502505
GRMZM2G098335	x	GRMZM2G098335	1294.033333	415.6706041	247.4507491	392.8914755	61.78589946	19.84692473	11.81497162	18.75929513	0.000188694	0	0	0	0.000140242	0	0	0
GRMZM2G098370	x	GRMZM2G098370	539.109127	175.1922433	374.4928625	48.13271783	19.47470446	6.328620663	13.52812901	1.738739724	6.4383E-05	8.39543E-05	0	0	0.000130503	0.000171811	0	0
GRMZM2G098496	x	GRMZM2G098496	1052	731.1842051	410.1854948	425.7233038	50.36960471	35.00899181	19.63962094	20.38356894	0.000307676	0.000312931	0	0	0.000445568	0.000455481	0	0
GRMZM2G098520	x	GRMZM2G098520	5163	65468.97701	99771.88111	79002.83952	155.7231245	1974.633674	3009.256066	2382.833434	0	0.000920893	0.003444595	0.003605189	0	0.000967	0.003756632	0.003622759
GRMZM2G098545	x	GRMZM2G098545	113	720.9019273	2164.17207	3183.862133	5.675407502	36.20718767	108.6952071	159.9089826	0	0	0.000117724	4.1587E-05	0	0	0.000124595	3.99425E-05
GRMZM2G098577	x	GRMZM2G098577	1239.211111	1193.502258	438.2676033	493.9731302	27.1070381	26.10718294	9.586854503	10.80538121	7.96619E-05	0	0	0	0.000279653	0	0	0
GRMZM2G099007	x	GRMZM2G099007	534.6666667	222.6874813	175.7813581	204.6831668	44.85428223	18.6817091	14.74665832	17.17129027	3.19497E-05	0	0	0	1.79134E-05	0	0	0
GRMZM2G099066	x	GRMZM2G099066	4586.583333	95.11107043	5.653532052	4.42080274	247.5515151	5.133426754	0.305137904	0.238603844	0.001268073	0	0	5.76689E-06	0.000528877	0	0	2.16469E-06
GRMZM2G099101	x	GRMZM2G099101	132.5	2.284950641	0.260932249	0	3.875587668	0.066834162	0.007632195	0	3.35265E-05	1.85298E-05	0	0	7.18963E-05	3.9185E-05	0	0
GRMZM2G099167	x	GRMZM2G099167	6427.65	634.0520415	318.1733288	125.0350375	222.5949239	21.95775531	11.0186099	4.33006848	0.000345491	0.000580016	0.000158213	1.10899E-05	0.000499481	0.000866634	0.000245605	1.5977E-05
GRMZM2G099183	x	GRMZM2G099183	449.5	234.3978533	116.8106699	171.5271463	28.67600825	14.95349227	7.451977163	10.94263373	6.66231E-05	0	0	0	5.53049E-05	0	0	0
GRMZM2G099285	x	GRMZM2G099285	189.5833333	989.5740402	532.4757418	424.470743	18.71524941	97.68857129	52.5648333	41.90281753	0	0	5.10138E-05	0	0	0	2.69956E-05	0
GRMZM2G099295	x	GRMZM2G099295	2521.5	18.27960513	0.260932249	0.442080274	123.2191917	0.893277085	0.012751085	0.021603321	0.000165278	0	0	0	0.000204871	0	0	0
GRMZM2G099352	x	GRMZM2G099352	6281	2114.721818	442.5410936	1023.415834	325.6998953	109.6584421	22.94787261	53.06900654	0.001787305	0.002269539	0.000826784	0.000476598	0.002091558	0.002698603	0.001013476	0.000554376
GRMZM2G099355	x	GRMZM2G099355	1465.495238	1182.699972	939.6698347	1267.998851	13.4182627	10.82895291	8.603737742	11.6099604	1.42526E-05	0	0	0	0.000133217	0	0	0
GRMZM2G099363	x	GRMZM2G099363	730.5	1074.878864	97.93657066	48.77619023	22.97066048	33.79969534	3.07962726	1.533773177	5.47709E-05	0	0	0	5.37403E-05	0	0	0
GRMZM2G099367	x	GRMZM2G099367	89	955.109368	2312.381587	2003.507802	5.454928945	58.53992963	141.7289579	122.7976708	0	0	0.000406324	0.000627972	0	0	0.000360173	0.000496066
GRMZM2G099461	x	GRMZM2G099461	181.6666667	0	0	0.884160548	13.30690674	0	0	0.064763901	0.000180176	0	0	0	9.73899E-05	0	0	0
GRMZM2G099529	x	GRMZM2G099529	553.5	1345.26469	204.5708829	180.3687518	13.3343794	32.40879814	4.928321169	4.345267151	5.67995E-05	0.000144154	7.63026E-05	0	7.16538E-05	0.0001842	0.000103829	0
GRMZM2G099628	x	GRMZM2G099628	875.75	970.5327848	486.5081775	451.2165996	22.0728798	24.46183671	12.26221699	11.37270884	2.01355E-05	0	8.11583E-06	0	6.11483E-05	0	2.69956E-05	0
GRMZM2G099642	x	GRMZM2G099642	141	302.7559599	31.57280208	0.884160548	6.74166314	14.47573543	1.509597135	0.042274557	0	7.79761E-05	9.29182E-06	0	0	9.04268E-05	1.10983E-05	0
GRMZM2G099657	x	GRMZM2G099657	6510.416667	2515.921069	427.1026023	945.9044259	265.7843299	102.7111519	17.43623868	38.61604976	0.000951262	9.72103E-05	7.79274E-05	7.88721E-05	0.000977739	9.94695E-05	8.21273E-05	7.82366E-05
GRMZM2G099696	x	GRMZM2G099696	925.2333333	1084.513739	284.7640607	306.3616299	43.39286746	50.86301936	13.35525721	14.36816976	0.000128125	0.000417317	1.52605E-05	0	0.000155824	0.000512419	2.07658E-05	0
GRMZM2G099754	x	GRMZM2G099754	679	275.9077899	179.521387	159.5909789	26.04827045	10.58456661	6.88692436	6.122340175	2.85528E-06	0	0	0	5.53049E-06	0	0	0
GRMZM2G099907	x	GRMZM2G099907	276	562.0978577	402.3575274	304.1512285	23.44041327	47.73842783	34.17183595	25.8312699	0	0	3.66253E-05	0	0	0	4.15317E-05	0
GRMZM2G099909	x	GRMZM2G099909	320.5	107.3926801	56.8832302	58.79667644	17.24415193	5.778145684	3.06053998	3.163490862	0.000309765	9.61492E-05	2.49718E-05	0	0.000234088	7.81445E-05	2.07658E-05	0
GRMZM2G099944	x	GRMZM2G099944	1946.806349	406.738442	167.3948714	402.1035864	63.06476609	13.17586863	5.42258269	13.0257273	3.7602E-06	3.67875E-06	0	0	5.8434E-06	6.25156E-06	0	0
GRMZM2G100120	x	GRMZM2G100120	1478.333333	851.1441138	179.521387	274.38449	51.22174373	29.49070058	6.220111714	9.506957408	0.001754184	0.000533706	0	0	0.001574273	0.000490085	0	0
GRMZM2G100146	x	GRMZM2G100146	2968.635714	955.7132477	319.5898181	575.3232685	149.3175696	48.07082887	16.07485037	28.93782884	0.000287547	0	0	0	0.000322442	0	0	0
GRMZM2G100225	x	GRMZM2G100225	9685.683333	2548.86244	415.6824675	701.0066904	528.5781903	139.0994367	22.68509912	38.25613899	0.001044773	0.001376745	0.000459566	0.000326649	0.001225539	0.001626556	0.000564308	0.000380124
GRMZM2G100402	x	GRMZM2G100402	1275.966667	395.4868735	154.9241738	267.4585658	78.90962401	24.45810012	9.580977793	16.54044373	0	0.000217572	0	0	0	0.000225056	0	0
GRMZM2G100462	x	GRMZM2G100462	4719.833333	1852.428526	286.1122106	473.9100537	289.5431829	113.6391931	17.55185709	29.072515	0.001900694	0.000825303	0.000451317	0.000187836	0.000915691	0.000406805	0.000221966	8.22582E-05
GRMZM2G100511	x	GRMZM2G100511	3111.203571	1761.477969	1124.206091	1214.878696	91.00182787	51.52273431	32.88271142	35.53485956	0.000150036	0.000163064	3.78882E-05	3.57945E-05	0.000299131	0.000339374	8.30634E-05	6.49407E-05
GRMZM2G100639	x	GRMZM2G100639	656.6761905	21.13579343	3.061605051	0	15.89803991	0.511694641	0.074121036	0	0.000148919	0	0	0	0.000488357	0	0	0
GRMZM2G100754	x	GRMZM2G100754	93.83333333	649.6305086	76.92282689	2.21040137	4.695602347	32.50877308	3.849367743	0.11061278	0	0.000115305	0	0	0	0.000137314	0	0
GRMZM2G100766	x	GRMZM2G100766	78.16309524	47.8651823	29.27721956	37.75119939	4.855694175	2.973509253	1.818776803	2.345202406	6.52656E-05	0.000251391	9.33944E-05	0.000192235	2.24349E-05	8.88628E-05	3.53019E-05	6.25948E-05
GRMZM2G100864	x	GRMZM2G100864	2378	69.69099455	0.260932249	0.884160548	52.06712705	1.525908271	0.005713201	0.019358999	1.63834E-05	0	0	0	4.55659E-05	0	0	0
GRMZM2G100976	x	GRMZM2G100976	158	538.105876	844.6376888	1281.148634	10.63251609	36.2115151	56.83939126	86.21413587	0	0	0	4.1587E-05	0	0	0	3.99425E-05
GRMZM2G101004	x	GRMZM2G101004	277.3761905	1061.762159	1271.766591	1366.840633	12.47241431	47.74287774	57.18587381	61.46094455	0	2.48857E-05	8.0791E-06	0	0	3.12578E-05	1.03829E-05	0
GRMZM2G101042	x	GRMZM2G101042	1425	262.7693237	119.7679021	179.042511	54.24283277	10.00235262	4.558982656	6.815279284	0.000204478	0	0	0	0.000143308	0	0	0
GRMZM2G101069	x	GRMZM2G101069	33.16666667	41.50993664	1.696059616	2.505121552	1.18317844	1.480813931	0.060504759	0.089367009	0	4.73427E-05	0	0	0	9.04268E-05	0	0
GRMZM2G101076	x	GRMZM2G101076	252	981.3863003	178.4776581	92.83685753	7.580697119	29.52219166	5.368988366	2.792730549	0	0	1.1943E-05	0	0	0	2.07658E-05	0
GRMZM2G101244	x	GRMZM2G101244	3410.303571	1785.584199	404.8755236	645.7782334	125.5700607	65.7466151	14.90783533	23.77806265	0.000113357	7.43097E-05	2.49524E-05	7.27773E-06	0.000185878	0.000125257	4.32486E-05	1.19827E-05
GRMZM2G101245	x	GRMZM2G101245	4	15.99465449	14.09034143	7.957444932	0.150262631	0.600849718	0.529312945	0.298926653	3.19791E-06	0	0	0	5.53049E-06	0	0	0
GRMZM2G101271	x	GRMZM2G101271	1142	4168.892445	3348.804479	3362.462564	38.42510563	140.2715696	112.6779035	113.1374599	0.000182187	0.000331867	0.000245401	0.000174113	0.000380876	0.000705543	0.000536315	0.000347889
GRMZM2G101446	x	GRMZM2G101446	4540	2559.144718	1660.833762	2079.545609	287.2306172	161.9085279	105.0753979	131.5658962	0.001425724	0.00108048	0.000230553	0.000332696	0.00137566	0.001075059	0.000235578	0.00031954
GRMZM2G101502	x	GRMZM2G101502	201.5	250.2020952	208.7457989	304.1512285	9.144371873	11.35454592	9.473197082	13.80283841	9.10364E-05	0	0	0	0.000116868	0	0	0
GRMZM2G101515	x	GRMZM2G101515	770	285.980614	125.290968	225.6819799	17.17689704	6.379557874	2.794948127	5.034436536	1.31037E-05	0	0	0	1.9478E-05	0	0	0
GRMZM2G101571	x	GRMZM2G101571	382.5	401.5800752	361.1302321	385.9360792	13.62397744	14.30357616	12.86282388	13.74636454	0	5.64075E-05	0	0	0	6.25156E-05	0	0
GRMZM2G101617	x	GRMZM2G101617	118	488.9794372	359.5646386	152.9597748	5.832730506	24.17021424	17.77325116	7.560789362	0	3.02183E-05	0.000289415	0.000397814	0	3.12578E-05	0.000297875	0.000369536
GRMZM2G101859	x	GRMZM2G101859	3084.5	2379.204855	1768.076917	2675.322458	232.1232812	179.0464703	133.0561891	201.3307269	0.000396911	0.000211528	5.13373E-05	0	0.00021673	0.000125031	2.88555E-05	0
GRMZM2G101874	x	GRMZM2G101874	1274.5	98.63370267	33.92119232	28.14577744	36.36537422	2.814320524	0.96787513	0.803084919	0.000135452	0	0	0	0.000231373	0	0	0
GRMZM2G101875	x	GRMZM2G101875	3949.5	25253.27449	545.6093318	99.46806164	119.2793932	762.677619	16.47802254	3.004048622	0	0.000400546	1.66275E-05	0	0	0.001069482	4.43931E-05	0
GRMZM2G101938	x	GRMZM2G101938	1350.377778	258.3295377	168.5941243	201.8931491	73.5191761	14.06434191	9.178839668	10.99175225	0.000193608	2.41747E-05	0	0	0.000188803	2.50063E-05	0	0
GRMZM2G101958	x	GRMZM2G101958	3513.833333	27130.36144	10318.8267	6058.710155	228.4077706	1763.539925	670.7490024	393.8309954	0.000857134	0.00258724	0.002076723	0.000393254	0.000296002	0.000923232	0.000764739	0.00012653
GRMZM2G102000	x	GRMZM2G102000	797.3333333	471.8423074	183.9572353	227.0819007	15.20478776	8.99782041	3.507981671	4.330349629	6.7985E-05	0	0	0	0.000186957	0	0	0
GRMZM2G102075	x	GRMZM2G102075	1410.083333	271.81392	49.14224016	96.81558	103.3974652	19.93135419	3.603462965	7.099215581	0.001896025	0.001423761	0.000688516	0.000248574	0.000914127	0.000710565	0.000353727	0.00011519
GRMZM2G102230	x	GRMZM2G102230	3954.816667	1373.350541	194.2640591	374.8840723	134.185637	46.59733501	6.591316034	12.71969405	0.000356496	0.000247019	5.01323E-05	0	0.000197846	0.000142001	2.96445E-05	0
GRMZM2G102356	x	GRMZM2G102356	15251	1117.340863	3.653051481	0.884160548	1104.17221	80.89546459	0.264480882	0.064013213	0.001323627	0.001480276	0	0	0.000997913	0.001175526	0	0
GRMZM2G102404	x	GRMZM2G102404	338.8333333	163.7547959	71.36497	69.48028306	12.57721292	6.078442506	2.649008627	2.579050607	0.000253922	0	1.97451E-05	0	0.000279653	0	2.21966E-05	0
GRMZM2G102471	x	GRMZM2G102471	3844.25	3633.814128	4885.504073	7257.985522	204.5926769	193.3931871	260.0086769	386.2731837	0.001049796	0.00049733	0	0	0.000290159	0.00014122	0	0
GRMZM2G102499	x	GRMZM2G102499	12622.54167	3258.593497	4916.644887	5967.739858	565.3614046	145.9518253	220.2156533	267.2940107	0.001024249	0.001428559	0.001099629	6.84963E-05	0.001176471	0.001715186	0.001350802	7.9885E-05
GRMZM2G102572	x	GRMZM2G102572	795.4166667	439.7577922	175.4334485	284.3312962	38.59545251	21.33806305	8.512435827	13.79641074	2.40235E-05	0.000365086	0.000288434	2.88344E-05	1.9478E-05	0.000303654	0.000254913	2.16469E-05
GRMZM2G102580	x	GRMZM2G102580	481.5	177.0836747	94.457474	78.24820849	28.51957216	10.48878637	5.594780365	4.634694555	0.000309765	9.61492E-05	2.49718E-05	0	0.000234088	7.81445E-05	2.07658E-05	0
GRMZM2G102596	x	GRMZM2G102596	4247	1639.452085	812.5430222	609.1866175	207.983697	80.28709813	39.79178285	29.83303153	0.000944512	0.001002178	0.000325059	0	0.000979139	0.001080637	0.000360173	0
GRMZM2G102779	x	GRMZM2G102779	1480.5	685.4851923	186.5665578	410.6925745	47.37847428	21.93667177	5.970441647	13.14284875	8.33237E-05	0	0	0	0.000162786	0	0	0
GRMZM2G102786	x	GRMZM2G102786	220	703.7647975	375.2205735	366.0424669	16.55604534	52.96164499	28.23713104	27.5464349	0	0.000572435	0.000354057	0.000347857	0	0.000370632	0.000234147	0.000206415
GRMZM2G102829	x	GRMZM2G102829	12108.15238	8643.149501	1738.735706	2088.814558	311.2315553	222.1660892	44.69298049	53.69151157	0.000932679	0.000417646	9.906E-05	8.3882E-05	0.002105318	0.000985748	0.000237009	0.000173175
GRMZM2G102838	x	GRMZM2G102838	1487	5919.164636	7298.796858	5031.315598	59.12510625	235.3538924	290.2099124	200.0518287	0	0.000335817	0.000513164	0.000791817	0	0.000572703	0.000905767	0.001358044
GRMZM2G102891	x	GRMZM2G102891	2118.2	489.7791699	59.50994815	151.1472457	98.33541437	22.73753074	2.762692574	7.016866695	0.000619806	0.000195077	8.65301E-05	0.000231229	0.000167511	5.51485E-05	2.54913E-05	5.92708E-05
GRMZM2G103047	x	GRMZM2G103047	1231.065476	226.8017524	75.37525014	123.8561567	50.10873207	9.231635901	3.068040074	5.041384958	0.000588964	0.000589153	0	0	0.000618796	0.000602845	0	0
GRMZM2G103101	x	GRMZM2G103101	499	5879.177999	9203.602273	8532.149288	21.64462531	255.0152404	399.2154764	370.09053	0	0.000394854	0.001229826	0.000866552	0	0.000371747	0.001161416	0.000754017
GRMZM2G103512	x	GRMZM2G103512	795.9166667	976.7211928	60.36232686	13.5571284	45.60926985	55.97010632	3.459007419	0.776878728	0.000224219	0	0	0	0.000136346	0	0	0
GRMZM2G103526	x	GRMZM2G103526	693	342.7425962	258.8447906	160.9172197	38.77390766	19.17672406	14.48257433	9.003447934	0.000127799	0	0	0	0.000107481	0	0	0
GRMZM2G103725	x	GRMZM2G103725	89.79246032	62.03640991	49.004733	49.21686708	2.296026567	1.586294047	1.253069227	1.258493574	3.97596E-05	4.90961E-06	0	0	0.000125394	1.50711E-05	0	0
GRMZM2G103812	x	GRMZM2G103812	1495.371429	1118.745836	758.4393414	1275.385802	48.99540501	36.65537824	24.85004193	41.78764065	0.000101167	0	0	0	0.000172173	0	0	0
GRMZM2G104017	x	GRMZM2G104017	5494.483333	1894.566824	1036.970849	1157.837709	211.3732912	72.88416411	39.89236621	44.5421257	0.000751086	0.000621768	0.000360861	0.00018625	0.001139625	0.000980612	0.000576555	0.000280268
GRMZM2G104025	x	GRMZM2G104025	7656.5	3173.79644	403.4012564	676.8248995	377.3742101	156.4303434	19.88287474	33.35940205	0.000824266	0.000820735	0.000285695	0.000452306	0.000571729	0.000583859	0.00020586	0.000298799
GRMZM2G104294	x	GRMZM2G104294	1429.585714	1395.876347	460.8051085	357.341906	36.746497	35.88002138	11.84467176	9.185222789	3.8957E-06	5.97115E-06	0	0	9.73899E-06	1.50711E-05	0	0
GRMZM2G104310	x	GRMZM2G104310	2350	2856.188301	4475.944815	4238.518306	41.85143396	50.86620258	79.71264205	75.48428467	8.06327E-05	7.48017E-05	8.39042E-05	2.53138E-05	0.000257046	0.000246716	0.000279971	7.9885E-05
GRMZM2G104325	x	GRMZM2G104325	675.0333333	1362.078119	4556.955581	6250.248801	12.95890256	26.14839409	87.48181821	119.9886897	9.58491E-05	0	9.87196E-05	2.7898E-05	0.000322442	0	0.00034979	9.18677E-05
GRMZM2G104373	x	GRMZM2G104373	1119	943.1133771	624.1499387	656.4892069	43.58491562	36.73415278	24.31056516	25.57017577	0	0	1.58475E-05	0	0	0	3.11488E-05	0
GRMZM2G104375	x	GRMZM2G104375	334.6039683	76.78703571	30.32032729	62.7753989	13.27357486	3.046103941	1.202792471	2.4902692	0.000100332	0	0	0	0.000201742	0	0	0
