AC203535.4_FGP004	x	AC203535.4_FTG004	631	2466.604217	5169.58971	5426.093283	52.17146587	203.940345	427.4248385	448.6327108		0	0.000496823	0.00054518	0.000876275	0	0.000462174	0.000515549	0.000768961
AC203862.4_FGP003	x	AC203862.4_FTG003	1530.333333	1109.153124	410.9682916	432.2071478	90.79923351	65.80935754	24.38397248	25.64413706		8.25535E-05	0	0	0	0.000122711	0	0	0
AC203966.5_FGP002	x	AC203966.5_FTG002	58.5	464.4162178	800.6271163	1107.853167	6.035125988	47.91128864	82.59633361	114.2911699		0	0	0.000221145	0	0	0	0.000155376	0
AC203966.5_FGP004	x	AC203966.5_FTG004	124.5	1552.623961	2856.251371	3491.992084	11.09480509	138.3619295	254.5345563	311.1885266		0	0	0	0.000638782	0	0	0	0.000427774
AC204352.3_FGP011	x	AC204352.3_FTG011	693.6666667	67.12042508	18.7871219	24.75649534	58.62258753	5.672426229	1.587721814	2.092200598		4.86476E-05	0	0	0	5.25906E-05	0	0	0
AC204921.4_FGP011	x	AC204921.4_FTG011	210.5	237.063629	157.3421459	133.950323	12.39327105	13.95721525	9.263581288	7.886378431		0	7.79761E-05	0	0	0	9.04268E-05	0	0
AC205677.3_FGP002	x	AC205677.3_FTG002	3030.166667	525.1578224	65.92888147	203.356926	492.1878096	85.30101036	10.70878117	33.03112039		0.00239521	0.000995242	0.000287415	6.92027E-05	0.001306777	0.000581509	0.000164042	3.4635E-05
AC205677.3_FGP005	x	AC205677.3_FTG005	961.7	1069.928138	729.7405218	1029.604958	27.02498468	30.06633205	20.50663036	28.93319977		0	4.11037E-05	0	0	0	0.000120569	0	0
AC205703.4_FGP007	x	AC205703.4_FTG007	629.3	813.4233869	15.99514684	6.410163973	65.81078422	85.06599555	1.672736624	0.670360588		0.000876995	0.001831699	4.57816E-05	2.88344E-05	0.000725222	0.001513807	4.15317E-05	2.16469E-05
AC206968.3_FGP003	x	AC206968.3_FTG003	790	649.6876323	338.9509909	247.5649534	42.37236117	34.84658101	18.17994153	13.27836914		0.000719266	0.000135958	8.50559E-05	0.000258355	0.001290966	0.000241138	0.000155376	0.000437828
AC207652.3_FGP002	x	AC207652.3_FTG002	70	231.9224901	60.79721393	67.63828192	10.75957757	35.6484003	9.345033415	10.39656201		0	9.40125E-05	3.05211E-05	0	0	6.25156E-05	2.07658E-05	0
AC207652.3_FGP003	x	AC207652.3_FTG003	471	616.9366731	186.3056255	215.7351737	45.1342734	59.11887149	17.85301282	20.67314291		0.000122997	0.000428844	0	5.32328E-05	0.00011061	0.000401889	0	4.32938E-05
AC208892.3_FGP005	x	AC208892.3_FTG005	118	33.1317843	31.83373433	41.11346548	10.39422488	2.918467937	2.804127062	3.621547506		0.000102958	0	0	0	9.73899E-05	0	0	0
AC209462.3_FGP004	x	AC209462.3_FTG004	3441	8768.498085	7423.000609	3882.348966	232.4708072	592.3916965	501.4911198	262.2879389		9.6094E-05	0.001061094	0.001054854	0.001158908	9.73899E-05	0.001140922	0.001155693	0.00114031
AC209755.3_FGP002	x	AC209755.3_FTG002	85.5	33.1317843	47.48966925	63.88059959	13.14205546	5.092628615	7.299553998	9.818975232		0.000108106	0	0	0	5.8434E-05	0	0	0
AC209987.4_FGP002	x	AC209987.4_FTG002	2836	547.2456785	1.565593492	0	129.643859	25.0165873	0.071568964	0		0.000194243	0	0	0	0.000373914	0	0	0
AC210013.4_FGP019	x	AC210013.4_FTG019	5188.833333	1144.760271	220.4877501	615.8178216	432.1360288	95.33783911	18.36264428	51.28649367		0.000833931	0.001225289	0.000268178	3.24388E-05	0.000918648	0.001367332	0.00031291	3.24703E-05
AC210204.3_FGP002	x	AC210204.3_FTG002	150	714.0470753	169.3450293	342.1701321	11.19016094	53.26867794	12.63332089	25.52625898		0	9.81922E-05	0	0	0	6.02845E-05	0	0
AC211737.3_FGP012	x	AC211737.3_FTG012	236.3333333	263.1501488	159.5165813	121.8667955	7.677490939	8.54865818	5.182032897	3.958947327		7.03127E-06	0	0	0	1.9478E-05	0	0	0
AC212873.3_FGP002	x	AC212873.3_FTG002	486	2761.36285	5422.693991	4118.419832	71.81051151	408.0141537	801.2477967	608.5305242		0.000468922	0.000963113	0.002853816	0.002679716	0.000292873	0.000612885	0.001891082	0.001589731
AC212873.3_FGP008	x	AC212873.3_FTG008	510	1373.255335	512.4709363	348.3592559	59.29081213	159.6498511	59.57807452	40.49902587		0	0.000277767	0.000511948	5.2929E-05	0	0.000213227	0.000408858	3.99425E-05
AC213521.3_FGP004	x	AC213521.3_FTG004	1606	759.1748505	166.7357069	248.0070337	71.00668378	33.56568403	7.3719487	10.96522853		0	7.36441E-05	0	0	0	0.000120569	0	0
AC213654.3_FGP002	x	AC213654.3_FTG002	240.2833333	1823.428694	777.1954004	647.6770734	13.72343168	104.142467	44.3883803	36.99113019		5.381E-05	0.000299359	0.000153254	0.000122572	7.16538E-05	0.000395196	0.000213381	0.00015977
AC214119.3_FGP009	x	AC214119.3_FTG009	35	16.56589215	2.087457989	7.957444932	1.698280781	0.803815322	0.10128828	0.386113594		9.46658E-05	0	0	0	0.000179134	0	0	0
AC214350.3_FGP007	x	AC214350.3_FTG007	850.3333333	563.240333	666.0730531	723.2433282	71.3362057	47.25138564	55.87823324	60.67436476		0.000224512	3.37897E-05	0	0	0.000265604	3.9185E-05	0	0
AC215201.3_FGP005	x	AC215201.3_FTG005	4205.557143	10214.37677	1248.681335	799.990569	162.1513402	393.8300743	48.14471545	30.8447938		0.00204711	0.002387292	0.002423703	0.002661858	0.004921996	0.005908482	0.006175637	0.005994201
AC217050.4_FGP006	x	AC217050.4_FTG006	6758.408333	1543.284225	866.2298323	730.3829246	602.2748851	137.5296199	77.19398519	65.08800155		0.003191031	0.003097155	0.000272483	0.000294111	0.00349847	0.003462202	0.000306313	0.000294398
AC217358.3_FGP005	x	AC217358.3_FTG005	981.1666667	154.0437557	279.4584383	127.7611992	77.48689111	12.16548842	22.07001757	10.08984351		0.000973893	0.000487694	5.66583E-05	6.48775E-05	0.001069567	0.000551485	6.5159E-05	6.49407E-05
AC217499.3_FGP003	x	AC217499.3_FTG003	449.6940476	1582.746773	3373.201644	4839.810283	17.51552915	61.64779676	131.385799	188.5100293		0	8.68683E-05	0.000232946	0.000269353	0	0.000152942	0.000426763	0.000449421
AC233869.1_FGP004	x	AC233869.1_FTG004	3271.166667	3804.63323	911.9582089	1403.457509	79.36227832	92.30479277	22.12515856	34.04949879		0.000297784	0.000154554	0.000190944	0	0.001081426	0.000579171	0.000738741	0
AC233870.1_FGP005	x	AC233870.1_FTG005	402	194.7920422	93.413745	169.3167449	41.84916734	20.27832032	9.724595638	17.62628058		0.000423762	0	0	0	0.000351307	0	0	0
AC233872.1_FGP003	x	AC233872.1_FTG003	838	187.3659526	76.71408109	96.37349973	72.42384766	16.19303485	6.629986781	8.329044943		4.8047E-05	0	0	0	3.8956E-05	0	0	0
AC233883.1_FGP003	x	AC233883.1_FTG003	413	86.48538176	20.61364764	39.34514438	13.64898216	2.858202017	0.681247721	1.300293399		0.000336687	0	0	0	0.000972177	0	0	0
AC233895.1_FGP001	x	AC233895.1_FTG001	1516.783333	766.5818988	282.6679049	321.9228555	87.94474649	44.44725181	16.38939241	18.66543711		0.000317358	5.51813E-05	0	0	0.00049704	9.37734E-05	0	0
AC233914.1_FGP001	x	AC233914.1_FTG001	277.6666667	181.0823383	163.5175424	178.0109903	50.07298421	32.65546122	29.48791592	32.10159005		0	0.000294577	0.000105307	0	0	0.000120569	4.43931E-05	0
AC233922.1_FGP005	x	AC233922.1_FTG005	242	222.7826875	215.0081729	313.8769945	14.9794922	13.78996499	13.30873243	19.42858673		5.49109E-05	0	0	0	7.7912E-05	0	0	0
AC233952.1_FGP005	x	AC233952.1_FTG005	191.3333333	98.63370267	25.57136036	28.14577744	11.87538561	6.121846272	1.587124207	1.746909201		0.000122038	0	0	0	0.000133217	0	0	0
AC234154.1_FGP012	x	AC234154.1_FTG012	125	207.9305083	164.3873166	95.48933918	27.00769975	44.92579791	35.51778632	20.63157922		0	0.000169223	0	0	0	6.25156E-05	0	0
AC234157.1_FGP002	x	AC234157.1_FTG002	1773.421429	4185.314168	1779.054916	1003.565728	180.5148284	426.0190255	181.0882556	102.1519715		0.000131037	0.000157258	0.000343375	5.2929E-05	9.73899E-05	0.0001228	0.00027711	3.99425E-05
AC234163.1_FGP004	x	AC234163.1_FTG004	2282.5	1059.074622	1047.90391	1496.441727	119.8968425	55.63185243	55.04506905	78.60619413		1.96614E-05	5.09844E-05	6.07542E-05	8.95721E-05	3.58269E-05	9.04268E-05	0.000110983	0.00015977
AC234166.1_FGP001	x	AC234166.1_FTG001	617.45	371.8947581	80.14968901	134.9228996	30.8086422	18.55627588	3.999195225	6.732191011		2.65822E-05	0	0	0	4.65749E-05	0	0	0
AC234169.1_FGP003	x	AC234169.1_FTG003	261	335.8877442	56.3613657	19.45153205	5.211473558	6.706781983	1.125386081	0.388395191		1.0483E-05	1.60678E-05	0	0	3.8956E-05	6.02845E-05	0	0
AC234171.1_FGP005	x	AC234171.1_FTG005	848	238.2061043	149.7751107	221.040137	96.62360658	27.14190202	17.0658153	25.18596136		0	0.000155122	1.96207E-05	0	0	0.000152942	2.07658E-05	0
AC234196.1_FGP004	x	AC234196.1_FTG004	258.6166667	564.3828083	167.4837126	161.241412	20.42405452	44.57170295	13.2268988	12.73391785		3.93227E-05	0.000403535	0.000372968	0	3.58269E-05	0.000365054	0.000347992	0
AC234522.1_FGP005	x	AC234522.1_FTG005	194	1886.226754	6464.857392	8733.737893	18.82665552	183.0481512	627.3796034	847.5622405		0	0	0.000290548	0.001321583	0	0	0.00027711	0.0011452
AC234522.1_FGP009	x	AC234522.1_FTG009	89	40.55787388	25.91927003	22.98817425	4.084819871	1.861478755	1.189612913	1.055084842		3.45938E-05	0	0	0	5.8434E-05	0	0	0
AF466202.2_FGP009	x	AF466202.2_FTG009	34	134.8120878	212.6597826	185.9684352	4.399355928	17.4437164	27.51664927	24.06298053		0	0.000302183	0.000137345	0	0	0.000156289	7.26805E-05	0
EF517601.1_FGP012	x	EF517601.1_FTG012	2387.716667	754.1670004	225.271508	402.4698814	69.39689231	21.91920291	6.54731895	11.69743438		0.000784784	0.000208493	2.43017E-05	0	0.002114696	0.000571469	6.65897E-05	0
