Protein	A_1	A_2	A_3	B_1	B_2	B_3	xbar(A)	s(A)	xbar(B)	s(B)	STN	pValue
AT5G64430.1	0.000529661016949	0.000462677359655	0.000314623710043	0.000443786982249	0.0	0.00016646321163	0.000435654029	0.000160282255	0.000203416731	0.000119200290	-0.830954568391	0.053317384370
AT1G66970.1	0.00090799031477	0.000771128932758	0.00133400453058	0.00140532544379	0.0013802052613	0.00152591277328	0.001004374593	0.000234972963	0.001437147826	0.000285928273	0.830816291395	0.053355449229
AT2G24200.1	0.000363196125908	0.00100246761258	0.000503397936068	0.00131656804734	0.000578034682081	0.00100987681722	0.000623020558	0.000186838930	0.000968159849	0.000230588510	0.826824634847	0.054106964381
AT3G10670.1	0.0	0.0	0.000125849484017	0.0	0.000235932523298	0.00033292642326	0.000041949828	0.000062500453	0.000189619649	0.000116097826	0.826826670057	0.054106964381
AT5G55610.1	0.000151331719128	0.0	0.000251698968034	0.0	0.0	0.0	0.000134343562	0.000101960405	0.000018495912	0.000039727332	-0.817626508741	0.055474747475
AT5G23890.1	0.000226997578692	0.0	0.00044047319406	0.000295857988166	0.000353898784948	0.000721340583731	0.000222490258	0.000123288907	0.000457032452	0.000163488709	0.817853910883	0.055516852738
AT4G34350.1	0.0	7.71128932758e-05	0.0	0.0	0.000235932523298	0.00022195094884	0.000025704298	0.000048390376	0.000152627824	0.000107005596	0.816774881363	0.055612652844
AT3G54470.1	0.0	0.0	0.000125849484017	0.000221893491124	0.000117966261649	0.00022195094884	0.000041949828	0.000062500453	0.000187270234	0.000115555884	0.816148464063	0.055682402977
AT1G18080.1	0.0013544188862	0.00128007402838	0.00095645607853	0.000673076923077	0.000813967205379	0.000959937853734	0.001196982998	0.000257915087	0.000815660661	0.000211778749	-0.811852973477	0.056241998937
AT2G37270.1	0.000726392251816	0.000562924120913	0.00066070979109	0.000199704142012	0.000560339742834	0.000360670291865	0.000650008721	0.000190441512	0.000373571392	0.000150599125	-0.810570058544	0.056446996279
AT1G48570.1	0.0	0.0	0.0	7.39644970414e-05	0.000176949392474	0.00016646321163	0.000020974914	0.000042953678	0.000139125700	0.000103323532	0.807718350531	0.056928017012
AT2G44350.1	0.0	7.71128932758e-05	0.0	0.0	0.000117966261649	0.00033292642326	0.000025704298	0.000048390376	0.000150297562	0.000106386426	0.804986680586	0.057253375864
AT3G17240.1	0.000325363196126	0.000308451573103	0.000176189277624	0.0	0.000277220714876	0.0	0.000270001349	0.000132681698	0.000092406905	0.000088170385	-0.804132981927	0.057326528442
AT1G06680.2	0.00302663438257	0.00323874151758	0.00333501132645	0.00221893491124	0.00212339270969	0.00310731328376	0.003200129076	0.000489947406	0.002483213635	0.000406122030	-0.800066838035	0.057833280170
AT1G14410.1	0.000151331719128	0.0	0.0	0.000369822485207	0.000117966261649	0.00011097547442	0.000050443906	0.000068159134	0.000199588074	0.000118352509	0.799650709080	0.057987666135
AT3G44100.1	7.56658595642e-05	0.000154225786552	0.000125849484017	0.000295857988166	0.000294915654123	0.00033292642326	0.000118580377	0.000097208260	0.000307900022	0.000139565403	0.799580673349	0.057987666135
AT2G42130.3	0.000453995157385	0.000462677359655	0.000503397936068	0.000591715976331	0.000884746962369	0.000832316058151	0.000473356818	0.000165899713	0.000769592999	0.000205958827	0.796636756743	0.058397979798
AT5G28500.1	0.000302663438257	0.000308451573103	0.000314623710043	0.000887573964497	0.000353898784948	0.000443901897681	0.000308579574	0.000139684885	0.000561791549	0.000178491713	0.795822122623	0.058476342371
AT1G16880.1	0.000680992736077	0.00100246761258	0.000566322678077	0.00103550295858	0.00117966261649	0.0011097547442	0.000749927676	0.000203450460	0.001108306773	0.000247421863	0.794857167396	0.058532908028
AT1G65260.1	0.000453995157385	0.000462677359655	0.000188774226026	0.000147928994083	0.000117966261649	0.00022195094884	0.000368482248	0.000149776835	0.000162615402	0.000109590051	-0.793728334608	0.058537799043
AT1G07320.1	0.000680992736077	0.000462677359655	0.000566322678077	0.000887573964497	0.000943730093193	0.000832316058151	0.000569997591	0.000179625859	0.000887873372	0.000220763394	0.793916864659	0.058587772461
AT2G36250.1	0.0	0.0	0.000125849484017	0.000147928994083	0.000176949392474	0.00022195094884	0.000041949828	0.000062500453	0.000182276445	0.000114389742	0.793297882590	0.058695481127
AT3G08590.1	0.0	0.000131091918569	0.000157311855021	0.0	0.000513153238174	0.000305182554655	0.000096134591	0.000089567107	0.000272778598	0.000133202140	0.792946103168	0.058789048379
AT3G54210.1	0.000226997578692	0.000154225786552	0.000125849484017	0.000369822485207	0.00064881443907	0.00011097547442	0.000169024283	0.000111193776	0.000376537466	0.000151076164	0.791219851856	0.058931951090
AT1G32220.1	0.0	0.0	0.0	7.39644970414e-05	0.0	0.00033292642326	0.000020974914	0.000042953678	0.000135630307	0.000102330475	0.789180308895	0.059302817650
AT5G50250.1	0.0	0.0	0.0	7.39644970414e-05	0.0	0.00033292642326	0.000020974914	0.000042953678	0.000135630307	0.000102330475	0.789180308895	0.059302817650
AT2G39670.1	0.0	0.0	0.0	0.000295857988166	0.0	0.00011097547442	0.000020974914	0.000042953678	0.000135611154	0.000102324985	0.789078299601	0.059311961722
AT3G27280.1	0.000113498789346	0.000154225786552	0.0	0.000384615384615	0.000176949392474	0.00022195094884	0.000089241525	0.000086949818	0.000261171909	0.000131008267	0.788823149811	0.059324933546
sum38	0.0	0.0	0.0	0.0	0.000294915654123	0.00011097547442	0.000020974914	0.000042953678	0.000135297043	0.000102234865	0.787404617986	0.059587878788
AT3G06050.1	0.000302663438257	0.000154225786552	0.000314623710043	0.000443786982249	0.000589831308246	0.000443901897681	0.000257170978	0.000130240148	0.000492506729	0.000168690171	0.787259556892	0.059590430622
sum68	0.0	0.0	0.000251698968034	0.000295857988166	0.000294915654123	0.00016646321163	0.000083899656	0.000084811393	0.000252412285	0.000129318190	0.786965658577	0.059627857523
AT4G27160.1	0.0	0.000385564466379	0.0	0.0	0.0	0.0	0.000128521489	0.000100254042	0.000018495912	0.000039727332	-0.786001546662	0.059728123339
AT3G02360.1	0.0	0.000385564466379	0.0	0.0	0.0	0.0	0.000128521489	0.000100254042	0.000018495912	0.000039727332	-0.786001546662	0.059728123339
AT5G48810.1	0.000226997578692	0.000231338679827	0.000188774226026	7.39644970414e-05	0.0	0.00011097547442	0.000215703495	0.000121858505	0.000061646657	0.000074531925	-0.784441674394	0.059865071770
AT2G28900.1	0.000302663438257	0.000462677359655	0.000314623710043	0.000665680473373	0.00064881443907	0.000554877372101	0.000359988169	0.000148393369	0.000623124095	0.000186852834	0.784903522310	0.059913662945
AT1G65280.1	0.000151331719128	0.000231338679827	0.0	0.0	0.0	0.0	0.000127556800	0.000099966043	0.000018495912	0.000039727332	-0.780716242601	0.060979266348
sum100	0.0	0.0	0.0	0.0	0.000235932523298	0.00016646321163	0.000020974914	0.000042953678	0.000134131912	0.000101899296	0.781185187518	0.060990430622
AT5G12470.1	0.000453995157385	0.000616903146206	0.000566322678077	0.000443786982249	0.000235932523298	0.00022195094884	0.000545740327	0.000176258077	0.000300556818	0.000138266043	-0.779538017791	0.061145773525
AT3G49120.1	0.0	0.000154225786552	0.0	0.0	0.00031261059337	0.00027743868605	0.000051408596	0.000068751198	0.000196683093	0.000117702686	0.779144391982	0.061254758107
AT1G37130.1	0.000226997578692	0.000154225786552	0.0	0.0	0.0	0.0	0.000127074455	0.000099821462	0.000018495912	0.000039727332	-0.778068656958	0.061302286018
AT4G33350.1	0.000151331719128	0.0	0.0	0.000295857988166	0.000176949392474	0.00011097547442	0.000050443906	0.000068159134	0.000194594285	0.000117231822	0.777548064709	0.061510685805
AT5G63860.1	0.000226997578692	0.000154225786552	0.000125849484017	0.0	0.0	0.00011097547442	0.000169024283	0.000111193776	0.000036991825	0.000058747930	-0.776927933558	0.061545454545
AT4G24620.1	0.000226997578692	0.000848241826033	0.000188774226026	0.000591715976331	0.000943730093193	0.000554877372101	0.000421337877	0.000158101311	0.000696774481	0.000196589479	0.776554147691	0.061660606061
AT5G19860.1	0.0	0.0	0.000125849484017	7.39644970414e-05	0.000294915654123	0.00016646321163	0.000041949828	0.000062500453	0.000178447788	0.000113482031	0.775633782635	0.061754492291
AT2G22780.1	0.000302663438257	7.71128932758e-05	0.000125849484017	0.0	0.0	0.00011097547442	0.000168541939	0.000111074468	0.000036991825	0.000058747930	-0.774633472993	0.061883147262
AT4G21105.1	0.0	0.0	0.0	0.0	0.000176949392474	0.00022195094884	0.000020974914	0.000042953678	0.000132966780	0.000101561675	0.774947881621	0.061886549708
AT5G08740.1	0.0	0.0	6.29247420086e-05	0.0	0.000176949392474	0.00022195094884	0.000020974914	0.000042953678	0.000132966780	0.000101561675	0.774947881621	0.061886549708
AT1G12410.1	0.000151331719128	0.000154225786552	0.000314623710043	0.0	0.000117966261649	5.54877372101e-05	0.000206727072	0.000119925626	0.000057818000	0.000072469069	-0.773977018385	0.061969696970
AT1G62290.1	0.000264830508475	0.000308451573103	0.0	0.000147928994083	0.0	0.0	0.000191094027	0.000116435807	0.000049309665	0.000067451013	-0.771041464720	0.062435938331
AT5G55280.1	0.0	0.000231338679827	0.000503397936068	0.000147928994083	0.00076678070072	0.000499389634891	0.000244912205	0.000127845838	0.000471366443	0.000165607388	0.771687675139	0.062440935673
sum58	0.000378329297821	0.000308451573103	0.00044047319406	0.000369822485207	0.00076678070072	0.000776828320941	0.000375751355	0.000150949889	0.000637810502	0.000188818495	0.771287617312	0.062502179692
AT4G09320.1	0.000453995157385	0.00053979025293	0.00132141958218	0.000369822485207	0.000471865046597	0.000610365109311	0.000771734997	0.000206231140	0.000484017547	0.000167458000	-0.769937949081	0.062682402977
AT3G62530.1	0.000302663438257	0.000154225786552	0.00044047319406	0.000295857988166	0.000825763831544	0.000499389634891	0.000299120806	0.000138010142	0.000540337152	0.000175501479	0.769401608809	0.062769271664
AT5G42650.1	0.00113498789346	0.00146514497224	0.000818021646111	0.00155325443787	0.00141559513979	0.00172011985351	0.001139384837	0.000251111259	0.001562989810	0.000300452817	0.768006822048	0.063081658692
ATCG00790.1	0.000529661016949	0.00107958050586	0.00113264535615	0.000887573964497	0.000471865046597	0.000443901897681	0.000913962293	0.000223973271	0.000601113636	0.000183881800	-0.767058397447	0.063247315258
AT4G09650.1	0.002950968523	0.00293028994448	0.00283161339039	0.00251479289941	0.00194644331721	0.00233048496282	0.002904290619	0.000455090774	0.002263907060	0.000380852155	-0.766061338883	0.063416799575
AT4G09010.1	0.00128631961259	0.000462677359655	0.00163604329222	0.00162721893491	0.00129762887814	0.00172011985351	0.001128346755	0.000249802444	0.001548322556	0.000298763606	0.765588392603	0.063529824561
AT3G23940.1	0.000151331719128	0.000231338679827	0.000251698968034	0.000295857988166	0.000589831308246	0.000388414160471	0.000211456456	0.000120950021	0.000424701152	0.000158616238	0.762769790255	0.063938011696
AT4G39960.1	0.0	0.0	0.0	0.000221893491124	5.89831308246e-05	0.00011097547442	0.000020974914	0.000042953678	0.000130617365	0.000100874490	0.762315566174	0.064060712387
AT3G59870.1	0.000302663438257	0.0	0.000314623710043	0.0	0.000176949392474	0.0	0.000205762383	0.000119714971	0.000058983131	0.000073108335	-0.761211161080	0.064145667198
sum6	0.000302663438257	0.000231338679827	0.000377548452051	0.000147928994083	0.0	0.00022195094884	0.000303850190	0.000138850684	0.000123293314	0.000098674244	-0.760159690253	0.064315789474
AT2G05710.1	0.000151331719128	0.000462677359655	0.000490812987667	0.000650887573964	0.000442373481184	0.000776828320941	0.000368274022	0.000149743087	0.000623363125	0.000186884931	0.757777398257	0.064796810207
AT4G01050.1	0.00113498789346	0.000462677359655	0.000377548452051	0.000443786982249	0.000412881915772	0.00033292642326	0.000658404568	0.000191553742	0.000396531774	0.000154251533	-0.757283980250	0.064820095694
sum71	0.0	0.0	0.0	0.0	0.0	0.000388414160471	0.000020974914	0.000042953678	0.000129471387	0.000100536126	0.756126708465	0.065011483254
AT4G09000.1	0.000900423728814	0.00171961752005	0.000969041026932	0.00115384615385	0.000489559985844	0.000876706247919	0.001196360759	0.000257841801	0.000840037463	0.000214829285	-0.753850418398	0.065167357788
sum12	0.00021186440678	0.000370141887724	0.000125849484017	0.000236686390533	0.0	0.0	0.000235951926	0.000126054036	0.000078895464	0.000082708914	-0.752319618833	0.065441148325
AT5G47690.1	0.000151331719128	7.71128932758e-05	0.000188774226026	0.000221893491124	0.000471865046597	0.00027743868605	0.000139072946	0.000103308674	0.000323732408	0.000142317223	0.751791500191	0.065588623073
AT1G70410.1	0.000453995157385	0.0	0.000541152781274	0.000702662721893	0.000412881915772	0.000610365109311	0.000331715980	0.000143680802	0.000575303249	0.000180356450	0.751726129912	0.065588623073
AT5G17310.2	0.00040102905569	0.000948488587292	0.000629247420086	0.0	0.000560339742834	0.000638108977916	0.000659588354	0.000191710251	0.000399482907	0.000154714533	-0.750828056364	0.066271132376
AT2G36830.1	7.56658595642e-05	7.71128932758e-05	6.29247420086e-05	0.0	0.000117966261649	0.000554877372101	0.000071901165	0.000079585400	0.000224281211	0.000123662166	0.749726301794	0.066483997873
AT3G06730.1	0.0	0.0	0.0	0.000147928994083	0.000235932523298	0.0	0.000020974914	0.000042953678	0.000127953839	0.000100084763	0.747903324247	0.066684104200
AT5G24710.1	0.0	0.0	0.0	0.000147928994083	0.000235932523298	0.0	0.000020974914	0.000042953678	0.000127953839	0.000100084763	0.747903324247	0.066684104200
AT1G59990.1	0.0	0.0	0.000188774226026	0.0	0.000294915654123	0.00033292642326	0.000062924742	0.000075197325	0.000209280692	0.000120480447	0.747943670030	0.066684104200
AT2G27710.1	0.000945823244552	0.00025447254781	0.000245406493833	0.000103550295858	0.000353898784948	0.000321828875818	0.000481900762	0.000167149571	0.000259759319	0.000130737790	-0.745722955054	0.067055396066
AT3G05350.1	0.000226997578692	0.000231338679827	0.000188774226026	0.000591715976331	0.000235932523298	0.000443901897681	0.000215703495	0.000121858505	0.000423850132	0.000158486096	0.742467079824	0.067966613503
AT3G02560.1	0.00018916464891	0.000185070943862	0.000182481751825	0.0	0.0	0.000149816890467	0.000185572448	0.000115161621	0.000049938963	0.000067845521	-0.741137655600	0.068306539075
AT4G30190.1	0.00113498789346	0.000308451573103	0.00139692927259	0.000828402366864	0.000949628406276	0.000138719343025	0.000946789580	0.000227988188	0.000638916705	0.000188966033	-0.738385316024	0.068840297714
AT5G60160.1	0.000302663438257	0.000385564466379	0.000188774226026	7.39644970414e-05	0.000117966261649	0.00016646321163	0.000292334044	0.000136792447	0.000119464657	0.000097486498	-0.737878457523	0.068853375864
ATCG00270.1	0.0121822033898	0.0107186921653	0.00962748552731	0.00976331360947	0.00713695882977	0.00932193985129	0.010842793694	0.001598877441	0.008740737430	0.001248908632	-0.738136998319	0.068853375864
AT1G56190.1	0.000771791767554	0.000848241826033	0.00176189277624	0.000288461538462	0.000819865518462	0.00125957163467	0.001127308790	0.000249679283	0.000789299564	0.000208457691	-0.737790760612	0.069143965976
AT2G30970.1	7.56658595642e-05	7.71128932758e-05	0.00044047319406	0.000443786982249	0.000530848177421	0.00022195094884	0.000197750649	0.000117942162	0.000398862036	0.000154617242	0.737862587239	0.069156299841
AT1G15140.1	0.000151331719128	0.000308451573103	0.000755096904103	0.000739644970414	0.000353898784948	0.000887803795361	0.000404960065	0.000155570159	0.000660449184	0.000191824014	0.735444453522	0.073062413610
AT5G16400.1	0.0	0.0	6.29247420086e-05	0.000147928994083	0.000117966261649	0.00011097547442	0.000020974914	0.000042953678	0.000125623577	0.000099384188	0.735213093320	0.073078787879
AT5G40480.1	0.000226997578692	0.0	0.0	0.000221893491124	0.000235932523298	0.00022195094884	0.000075665860	0.000081295289	0.000226592321	0.000124141322	0.734661953312	0.073124933546
AT5G63310.1	0.000302663438257	0.000154225786552	0.000566322678077	0.000295857988166	0.00100271322402	0.000443901897681	0.000341070634	0.000145259451	0.000580824370	0.000181114516	0.734598220182	0.073148431685
AT5G13410.1	0.0	0.000231338679827	0.000125849484017	0.0	0.0	5.54877372101e-05	0.000119062721	0.000097360216	0.000018495912	0.000039727332	-0.733595504500	0.073252737905
ATCG00800.1	0.000453995157385	0.000154225786552	0.000503397936068	0.000591715976331	0.00064881443907	0.000610365109311	0.000370539627	0.000150109844	0.000616965175	0.000186024596	0.733116036564	0.073424774056
AT1G12800.1	7.56658595642e-05	0.000308451573103	0.000188774226026	0.000591715976331	0.000294915654123	0.00027743868605	0.000190963886	0.000116406038	0.000388023439	0.000152908659	0.731707383613	0.073657947900
AT2G27680.1	0.000378329297821	0.000462677359655	0.00088094638812	7.39644970414e-05	0.000825763831544	0.00011097547442	0.000573984349	0.000180175032	0.000336901268	0.000144558325	-0.730085393894	0.073905901116
AT2G30200.1	0.000378329297821	0.000694016039482	0.00100679587214	0.000443786982249	0.000412881915772	0.000443901897681	0.000693047070	0.000196103528	0.000433523599	0.000159959481	-0.728869512545	0.074145773525
AT2G29630.1	0.000226997578692	0.000385564466379	0.000251698968034	7.39644970414e-05	5.89831308246e-05	0.00022195094884	0.000288087004	0.000136023282	0.000118299526	0.000097119575	-0.728255120781	0.074226368953
AT2G05620.1	0.000302663438257	0.000154225786552	0.000125849484017	0.0	5.89831308246e-05	0.00011097547442	0.000194246236	0.000117153065	0.000056652868	0.000071819196	-0.728114100383	0.074280808081
AT1G50200.1	0.000151331719128	0.000308451573103	0.00044047319406	0.000443786982249	0.000471865046597	0.000665852846521	0.000300085495	0.000138182118	0.000527168292	0.000173647061	0.728228181724	0.074283572568
AT3G09500.1	0.0	0.0	0.000213944122829	0.000295857988166	0.000353898784948	0.0	0.000071314708	0.000079312620	0.000216585591	0.000122045880	0.721453939673	0.075496544391
AT5G42270.1	0.00476694915254	0.00347779148674	0.00302038761641	0.00318786982249	0.00342102158783	0.00244146043724	0.003755042752	0.000556544673	0.003016783949	0.000468296627	-0.720364024190	0.075682721956
AT1G50480.1	0.0	0.000385564466379	0.000314623710043	0.00051775147929	0.000412881915772	0.000388414160471	0.000233396059	0.000125536028	0.000439682519	0.000160890947	0.720206118376	0.075711961722
AT3G11830.1	0.000756658595642	0.000616903146206	0.000503397936068	0.000221893491124	0.000589831308246	0.00033292642326	0.000625653226	0.000187192266	0.000381550408	0.000151878792	-0.719916407053	0.075748006380
AT4G02930.1	0.000151331719128	0.000154225786552	0.000125849484017	0.000147928994083	0.000471865046597	0.000344023970702	0.000143802330	0.000104625484	0.000321272670	0.000141893951	0.719904056018	0.075759064327
AT1G78630.1	0.000378329297821	0.000925354719309	0.000818021646111	0.000591715976331	0.000530848177421	0.00022195094884	0.000707235221	0.000197949740	0.000448171701	0.000162166734	-0.719388139509	0.075846358320
AT5G26360.1	0.000529661016949	0.000231338679827	0.000125849484017	0.000147928994083	0.000117966261649	0.00011097547442	0.000295616394	0.000137383098	0.000125623577	0.000099384188	-0.717974259488	0.076203189793
AT2G24020.1	0.000378329297821	0.000231338679827	0.000251698968034	0.000369822485207	0.000707797569895	0.000443901897681	0.000287122315	0.000135847781	0.000507173984	0.000170801763	0.717599857438	0.076354704944
AT5G55730.1	0.000605326876513	0.000616903146206	0.000251698968034	0.000369822485207	0.000176949392474	0.00027743868605	0.000491309664	0.000168516877	0.000274736855	0.000133567460	-0.716928296604	0.076572993089
AT5G18170.1	0.0	7.71128932758e-05	0.0	0.0	0.0	0.000399511707913	0.000025704298	0.000048390376	0.000133170569	0.000101620877	0.716388067734	0.076633386497
AT3G54050.1	0.00166464891041	0.00231338679827	0.00213944122829	0.00236686390533	0.00112067948567	0.00122073021862	0.002039158979	0.000355062437	0.001569424537	0.000301193637	-0.715779192043	0.076705794790
AT3G20050.1	0.0	0.000154225786552	0.000125849484017	0.000221893491124	0.000412881915772	0.00011097547442	0.000093358424	0.000088530968	0.000248583627	0.000128569597	0.714992168559	0.076909622541
AT5G58140.1	0.0	0.000154225786552	0.0	0.000369822485207	0.000176949392474	0.0	0.000051408596	0.000068751198	0.000182257293	0.000114385231	0.714487543434	0.077129080276
ATCG00380.1	0.000756658595642	0.0	0.000943871130128	0.000665680473373	0.000825763831544	0.00105426700699	0.000566843242	0.000179190506	0.000848570437	0.000215892711	0.713083175199	0.077414779373
AT4G25080.1	0.000302663438257	0.0	0.000377548452051	0.000369822485207	0.000471865046597	0.000443901897681	0.000226737297	0.000124171286	0.000428529810	0.000159200480	0.712112274374	0.077468155237
AT1G47128.1	0.000302663438257	0.000154225786552	0.000314623710043	7.39644970414e-05	5.89831308246e-05	0.00016646321163	0.000257170978	0.000130240148	0.000099803613	0.000090901936	-0.711612019581	0.077486230728
AT5G20920.1	0.000151331719128	0.0	0.000314623710043	0.0	0.0	0.00011097547442	0.000155318476	0.000107712669	0.000036991825	0.000058747930	-0.710838795684	0.077590643275
AT5G14030.1	0.000378329297821	0.000385564466379	0.00044047319406	0.000221893491124	0.000176949392474	0.00022195094884	0.000401455653	0.000155023256	0.000206931277	0.000119970142	-0.707378345047	0.078183944710
AT2G16950.1	0.0	0.0	0.000125849484017	0.000147928994083	0.000176949392474	0.00016646321163	0.000041949828	0.000062500453	0.000163780533	0.000109884639	0.706735733031	0.078348644338
ATCG01120.1	0.000453995157385	0.000616903146206	0.000377548452051	0.00051775147929	0.000825763831544	0.000887803795361	0.000482815585	0.000167282925	0.000743773035	0.000202662251	0.705394926196	0.078651143009
sum109	0.000529661016949	0.000462677359655	0.000377548452051	0.000813609467456	0.00076678070072	0.000554877372101	0.000456628943	0.000163428717	0.000711755847	0.000198536001	0.704839151086	0.078833280170
AT5G10160.1	0.0	0.0	0.0	0.0	0.00035979709803	0.0	0.000020974914	0.000042953678	0.000119932366	0.000097633058	0.703888965998	0.078967889421
AT5G23940.1	0.000151331719128	0.0	0.000188774226026	0.0	0.0	0.0	0.000113368648	0.000095536854	0.000018495912	0.000039727332	-0.701388433485	0.079506326422
AT3G03960.1	0.00090799031477	0.000848241826033	0.00125849484017	0.000665680473373	0.000884746962369	0.000554877372101	0.001004908994	0.000235037465	0.000701768269	0.000197239488	-0.701265062625	0.079522062733
AT5G09650.1	0.000756658595642	0.00053979025293	0.00044047319406	0.000369822485207	0.000235932523298	0.000443901897681	0.000578974014	0.000180860704	0.000349885635	0.000146729153	-0.699314627718	0.079757894737
AT4G00630.1	0.000204297820823	0.000138803207896	0.000264283916436	0.000495562130178	0.000395186976525	0.000288536233492	0.000202461648	0.000118989710	0.000393095113	0.000153710571	0.699058556589	0.079856246677
sum101	0.000226997578692	0.0	6.29247420086e-05	0.000295857988166	0.000117966261649	0.00033292642326	0.000096640774	0.000089753549	0.000248916891	0.000128635005	0.697271514400	0.080220520999
sum47	0.000302663438257	0.0	0.000377548452051	0.00051775147929	0.000530848177421	0.00022195094884	0.000226737297	0.000124171286	0.000423516869	0.000158435104	0.696302626710	0.080366826156
AT2G21160.1	0.000151331719128	0.000308451573103	0.000125849484017	7.39644970414e-05	0.0	0.00011097547442	0.000195210925	0.000117371146	0.000061646657	0.000074531925	-0.695998600743	0.080380861244
AT5G54500.1	7.56658595642e-05	0.0	0.000629247420086	0.000221893491124	0.000412881915772	0.000665852846521	0.000234971093	0.000125855620	0.000433542751	0.000159962385	0.694748597858	0.081015204678
AT3G55010.1	0.000302663438257	7.71128932758e-05	0.0	7.39644970414e-05	0.0	0.0	0.000126592111	0.000099676488	0.000024654832	0.000047254416	-0.693776974561	0.081221371611
AT2G31670.1	0.0	0.0	0.0	0.0	0.000353898784948	0.0	0.000020974914	0.000042953678	0.000117966262	0.000097014139	0.692954634886	0.081343646996
AT1G18060.1	0.000378329297821	0.000462677359655	0.000314623710043	7.39644970414e-05	0.000353898784948	0.00016646321163	0.000385210123	0.000152461948	0.000198108831	0.000118022335	-0.691727035512	0.081707283360
AT1G73060.1	0.000756658595642	0.000462677359655	0.00044047319406	0.000369822485207	0.000235932523298	0.000388414160471	0.000553269716	0.000177308405	0.000331389723	0.000143625378	-0.691357549058	0.081801807549
AT1G16080.1	0.000302663438257	0.000308451573103	0.000629247420086	0.000813609467456	0.00064881443907	0.000499389634891	0.000413454144	0.000156887893	0.000653937847	0.000190962503	0.691342329746	0.081815629984
AT4G29670.1	0.0	0.0	0.000377548452051	7.39644970414e-05	0.0	0.0	0.000125849484	0.000099452510	0.000024654832	0.000047254416	-0.689774193553	0.082471451356
AT1G47260.1	7.56658595642e-05	0.0	0.000188774226026	0.000295857988166	0.000294915654123	0.00011097547442	0.000088146695	0.000086519838	0.000233916372	0.000125641738	0.687069163823	0.082863476874
AT3G26070.1	0.000151331719128	0.0	0.00044047319406	0.000221893491124	0.00064881443907	0.00027743868605	0.000197268304	0.000117834059	0.000382715539	0.000152064704	0.687099237864	0.082863476874
AT3G14420.1	0.00258020581114	0.00343152375077	0.00331613390385	0.00398668639053	0.00424088710629	0.00325158140051	0.003109287822	0.000479199836	0.003826384966	0.000565232387	0.686590406200	0.082896863371
AT3G07770.1	0.0	0.0	0.000163604329222	0.000162721893491	0.000129762887814	0.000249694817445	0.000054534776	0.000070609270	0.000180726533	0.000114023746	0.683473408795	0.083690271132
AT4G12420.1	0.000302663438257	0.000308451573103	0.00044047319406	0.00051775147929	0.00064881443907	0.000554877372101	0.000350529402	0.000146835833	0.000573814430	0.000180151650	0.682854972893	0.083994790005
AT1G08200.1	0.000151331719128	0.000362430598396	0.000226529071231	0.000221893491124	0.0	7.21340583731e-05	0.000246763796	0.000128211582	0.000098009183	0.000090253864	-0.680906823144	0.084374694312
AT2G27860.1	0.0	0.000177359654534	0.000339793606846	0.0	0.0	0.000149816890467	0.000172384420	0.000112018867	0.000049938963	0.000067845521	-0.680765426569	0.084414460393
AT1G09310.1	0.000378329297821	0.000154225786552	0.000566322678077	0.000221893491124	5.89831308246e-05	0.00027743868605	0.000366292587	0.000149421532	0.000186105103	0.000115285556	-0.680705176227	0.084414460393
AT4G00810.1	0.000605326876513	0.000231338679827	0.000251698968034	0.000147928994083	0.000235932523298	0.00016646321163	0.000362788175	0.000148850971	0.000183441576	0.000114663591	-0.680594640938	0.084436895268
AT2G39730.1	0.0139225181598	0.0126465144972	0.0132771205638	0.0110946745562	0.0104989972868	0.010820108756	0.013282051074	0.002052037867	0.010804593533	0.001592188486	-0.679830861375	0.084578096757
AT4G30220.1	0.0	0.0	0.0	0.0	0.000235932523298	0.00011097547442	0.000020974914	0.000042953678	0.000115635999	0.000096270769	0.679917124441	0.084602551834
AT2G34040.1	0.0	0.0	6.29247420086e-05	0.0	0.000235932523298	0.00011097547442	0.000020974914	0.000042953678	0.000115635999	0.000096270769	0.679917124441	0.084602551834
AT3G55260.1	0.0	0.0	0.0	0.0	0.000235932523298	0.00011097547442	0.000020974914	0.000042953678	0.000115635999	0.000096270769	0.679917124441	0.084602551834
AT1G78900.1	0.00423728813559	0.00277606415793	0.00352378555248	0.00221893491124	0.0028901734104	0.00344023970702	0.003512379282	0.000527213998	0.002849782676	0.000448712172	-0.678941323328	0.084865071770
AT1G12000.1	7.56658595642e-05	0.0	0.000251698968034	0.0	0.0	0.0	0.000109121609	0.000094132476	0.000018495912	0.000039727332	-0.677019472325	0.085371823498
AT4G37800.1	0.000226997578692	0.000231338679827	0.0	0.0	0.000117966261649	0.0	0.000152778753	0.000107045478	0.000039322087	0.000060559627	-0.676928457849	0.085398724083
AT2G21390.1	0.00119552058111	0.00100246761258	0.000792851749308	0.00127958579882	0.00179898549015	0.000943291532571	0.000996946648	0.000234075843	0.001340620941	0.000274726192	0.675457779797	0.085760871877
AT5G53480.1	0.000378329297821	0.000616903146206	0.00125849484017	0.00110946745562	0.00076678070072	0.00127621795583	0.000751242428	0.000203618638	0.001050822037	0.000240559163	0.674458761202	0.086070600744
AT2G19480.1	0.0	7.71128932758e-05	0.000125849484017	0.000369822485207	0.000117966261649	0.00011097547442	0.000067654126	0.000077567971	0.000199588074	0.000118352509	0.673405596873	0.086247102605
