Name,STN,pVal
AT3G55620.1,-0.5229,0.1429
sum121,-0.5229,0.1429
AT2G41950.1,-0.5229,0.1429
AT3G13160.1,-0.5229,0.1429
AT3G04610.1,-0.5229,0.1429
AT5G13850.1,0.5211,0.1435
AT5G67560.1,0.5206,0.1436
AT1G32060.1,0.5197,0.1438
AT1G26220.1,0.5193,0.1439
AT2G37790.1,0.5193,0.1439
AT3G11750.1,-0.5193,0.1445
AT1G71695.1,-0.5193,0.1445
AT1G24180.1,-0.5193,0.1445
AT5G49510.1,-0.5193,0.1445
AT3G26710.1,0.518,0.1457
AT5G10470.1,0.518,0.1457
AT2G44350.1,0.518,0.1457
AT5G20500.1,-0.518,0.1458
AT2G27020.1,-0.518,0.1458
AT4G33010.1,-0.5179,0.1459
sum210,0.5167,0.1465
AT5G63310.1,0.5167,0.1465
AT4G30920.1,0.5149,0.1468
AT4G33090.1,-0.5121,0.147
AT2G36830.1,0.51,0.1476
AT2G42130.3,-0.5074,0.1479
AT1G15140.1,-0.5062,0.1484
AT4G28470.1,-0.5061,0.1484
AT4G02450.1,0.5023,0.1495
AT1G14410.1,-0.5023,0.1496
AT5G09650.1,-0.5011,0.15
AT1G29660.1,-0.4986,0.1505
sum100,0.4997,0.1506
AT2G44160.1,0.4997,0.1506
AT2G39770.1,0.4985,0.1509
AT5G64290.1,-0.4985,0.151
AT1G19150.1,-0.4985,0.151
AT5G46800.1,-0.4975,0.1513
ATCG00670.1,0.4975,0.1516
AT1G30360.1,-0.4971,0.1517
AT1G80600.1,-0.4971,0.1517
AT5G40370.1,-0.4971,0.1517
AT5G61410.1,-0.4968,0.1518
AT1G52400.1,0.4963,0.1524
AT5G14260.1,0.4963,0.1524
AT5G48810.1,0.4953,0.1528
sum6,-0.492,0.1534
AT2G28000.1,0.4924,0.1537
AT5G13650.1,0.4916,0.1538
AT5G26570.1,-0.487,0.1543
AT5G60600.1,0.4893,0.1543
AT5G30510.1,0.4893,0.1543
AT1G12800.1,0.4868,0.1548
AT4G34050.1,-0.4862,0.1549
AT4G03280.1,-0.485,0.1551
AT1G04410.1,-0.4848,0.1551
AT5G14910.1,0.4846,0.1555
AT1G48830.1,0.4839,0.1557
AT3G14310.1,-0.4823,0.1559
AT4G24330.1,0.4813,0.1566
AT5G66040.1,0.4813,0.1566
AT2G24765.1,-0.4813,0.1586
AT2G21960.1,-0.4813,0.1586
AT1G16080.1,-0.4809,0.1587
AT5G18380.1,0.4799,0.1592
AT1G70310.1,0.4795,0.1593
AT2G32730.1,-0.4788,0.1593
AT4G38740.1,0.4789,0.1594
AT2G35040.1,0.4784,0.1597
AT4G36760.1,-0.4784,0.1599
AT5G66570.1,-0.4778,0.16
AT4G14040.1,0.4756,0.1609
AT5G61790.1,0.475,0.161
AT5G03880.1,0.4744,0.1611
AT3G11400.1,0.4741,0.1613
AT1G30530.1,0.4741,0.1613
AT2G45770.1,0.4741,0.1613
AT2G17972.1,0.4741,0.1613
AT5G48960.1,0.4741,0.1613
AT4G13200.1,-0.4741,0.1633
AT4G27640.1,-0.4741,0.1633
AT5G61970.1,-0.4741,0.1633
sum89,-0.4741,0.1633
AT2G26670.1,-0.4741,0.1633
AT2G35830.1,-0.4741,0.1633
AT3G05000.1,-0.4741,0.1633
sum107,0.474,0.1637
AT2G21385.1,-0.474,0.164
AT4G35360.1,-0.474,0.164
AT1G18500.1,0.4733,0.1644
sum108,0.4721,0.1648
AT1G55480.1,-0.4705,0.1653
AT1G76080.1,-0.4705,0.1653
sum205,0.4685,0.1662
AT1G09780.1,0.4669,0.1665
AT3G47520.1,0.4661,0.1668
AT1G29880.1,0.4648,0.1672
AT1G07890.1,-0.4644,0.1673
AT1G08110.1,-0.4615,0.1683
AT1G56500.1,-0.4609,0.1687
AT5G06460.1,-0.4606,0.1687
AT1G63940.1,0.4593,0.1691
AT4G24750.1,-0.4592,0.1694
AT4G24280.1,0.4592,0.1697
AT4G09000.1,-0.4567,0.17
sum51,0.4581,0.1701
AT5G14040.1,-0.4563,0.1702
AT4G39980.1,0.4575,0.1702
AT3G59760.1,-0.4561,0.1702
AT3G25760.1,-0.455,0.1708
AT5G28840.1,0.453,0.1714
AT1G54780.1,0.4529,0.1716
AT3G12930.1,0.4527,0.1716
AT2G35780.1,0.4527,0.1716
AT3G54050.1,0.4507,0.1731
AT3G26720.1,0.4507,0.1731
AT3G12050.1,0.4507,0.1731
AT2G46280.1,0.4507,0.1731
AT1G60710.1,0.4507,0.1731
AT3G56290.1,-0.4507,0.1739
AT5G14030.1,-0.4507,0.1739
AT3G02630.1,-0.4481,0.1745
AT3G57560.1,-0.4469,0.175
AT1G75330.1,0.4462,0.1756
AT1G52670.1,-0.4462,0.176
sum116,0.4412,0.1772
AT3G53900.1,-0.4406,0.1773
sum63,0.4406,0.1774
AT2G43090.1,0.4369,0.1784
AT1G76160.1,0.436,0.1787
AT4G32470.1,0.4354,0.1788
AT5G62810.1,-0.434,0.1798
AT5G20890.1,0.4321,0.1803
AT3G16910.1,0.4321,0.1803
AT1G01800.1,-0.4321,0.1806
sum41,-0.4313,0.1808
AT3G05350.1,0.4313,0.1811
sum90,0.4302,0.1816
AT1G12520.1,0.4302,0.1816
AT3G56490.1,0.4302,0.1816
AT2G42530.1,0.4302,0.1816
AT1G32200.1,0.4302,0.1816
AT5G66090.1,0.4302,0.1816
AT2G30695.1,0.4302,0.1816
